t_ms,pan_deg,tilt_deg,nod_deg,pan_unit,tilt_unit,nod_unit,led
19100,25.0,-12.0,12.0,597,471,552,73
19133,25.0,-12.0,12.0,597,471,552,74
19167,25.0,-12.0,12.0,597,471,552,76
19200,25.0,-12.0,12.0,597,471,552,78
19233,25.0,-12.0,12.0,597,471,552,80
19267,25.0,-12.0,12.0,597,471,552,82
19300,25.0,-12.0,12.0,597,471,552,83
19333,25.0,-12.0,12.0,597,471,552,85
19367,25.0,-12.0,12.0,597,471,552,86
19400,25.0,-12.0,12.0,597,471,552,87
19433,25.0,-12.0,12.0,597,471,552,89
19467,25.0,-12.0,12.0,597,471,552,90
19500,25.0,-12.0,12.0,597,471,552,91
19533,25.0,-12.0,12.0,597,471,552,92
19567,25.0,-12.0,12.0,597,471,552,93
19600,25.0,-12.0,12.0,597,471,552,94
19633,25.0,-12.0,12.0,597,471,552,94
19667,25.0,-12.0,12.0,597,471,552,95
19700,25.0,-12.0,12.0,597,471,552,95
19733,25.0,-12.0,12.0,597,471,552,95
19767,25.0,-12.0,12.0,597,471,552,96
19800,25.0,-12.0,12.0,597,471,552,96
19833,25.0,-12.0,12.0,597,471,552,96
19867,25.0,-12.0,12.0,597,471,552,95
19900,25.0,-12.0,12.0,597,471,552,95
19933,25.0,-12.0,12.0,597,471,552,95
19967,25.0,-12.0,12.0,597,471,552,94
20000,25.0,-12.0,12.0,597,471,552,94
20033,25.0,-12.0,12.0,597,471,552,93
20067,25.0,-12.0,12.0,597,471,552,92
20100,25.0,-12.0,12.0,597,471,552,91
20133,25.0,-12.0,12.0,597,471,552,90
20167,25.0,-12.0,12.0,597,471,552,89
20200,25.0,-12.0,12.0,597,471,552,87
20233,25.0,-12.0,12.0,597,471,552,86
20267,25.0,-12.0,12.0,597,471,552,85
20300,25.0,-12.0,12.0,597,471,552,83
20333,25.0,-12.0,12.0,597,471,552,82
20367,25.0,-12.0,12.0,597,471,552,80
20400,25.0,-12.0,12.0,597,471,552,78
20433,25.0,-12.0,12.0,597,471,552,76
20467,25.0,-12.0,12.0,597,471,552,74
20500,25.0,-12.0,12.0,597,471,552,73
20533,25.0,-12.0,12.0,597,471,552,71
20567,25.0,-12.0,12.0,597,471,552,69
20600,25.0,-12.0,12.0,597,471,552,67
20633,25.0,-12.0,12.0,597,471,552,65
20667,25.0,-12.0,12.0,597,471,552,63
20700,25.0,-12.0,12.0,597,471,552,61
20733,25.0,-12.0,12.0,597,471,552,59
20767,25.0,-12.0,12.0,597,471,552,56
20800,25.0,-12.0,12.0,597,471,552,54
20833,25.0,-12.0,12.0,597,471,552,52
20867,25.0,-12.0,12.0,597,471,552,51
20900,25.0,-12.0,12.0,597,471,552,49
20933,25.0,-12.0,12.0,597,471,552,47
20967,25.0,-12.0,12.0,597,471,552,45
21000,25.0,-12.0,12.0,597,471,552,43
21033,25.0,-12.0,12.0,597,471,552,41
21067,25.0,-12.0,12.0,597,471,552,40
21100,25.0,-12.0,12.0,597,471,552,38
21133,25.0,-12.0,12.0,597,471,552,37
21167,25.0,-12.0,12.0,597,471,552,35
21200,25.0,-12.0,12.0,597,471,552,34
21233,25.0,-12.0,12.0,597,471,552,32
21267,25.0,-12.0,12.0,597,471,552,31
21300,25.0,-12.0,12.0,597,471,552,30
21333,25.0,-12.0,12.0,597,471,552,29
21367,25.0,-12.0,12.0,597,471,552,28
21400,25.0,-12.0,12.0,597,471,552,28
21433,25.0,-12.0,12.0,597,471,552,27
21467,25.0,-12.0,12.0,597,471,552,26
21500,25.0,-12.0,12.0,597,471,552,26
21533,25.0,-12.0,12.0,597,471,552,26
21567,25.0,-12.0,12.0,597,471,552,26
21600,25.0,-12.0,12.0,597,471,552,26
21633,25.0,-12.0,12.0,597,471,552,26
21667,25.0,-12.0,12.0,597,471,552,26
21700,25.0,-12.0,12.0,597,471,552,26
21733,25.0,-12.0,12.0,597,471,552,26
21767,25.0,-12.0,12.0,597,471,552,27
21800,25.0,-12.0,12.0,597,471,552,28
21833,25.0,-12.0,12.0,597,471,552,28
21867,25.0,-12.0,12.0,597,471,552,29
21900,25.0,-12.0,12.0,597,471,552,30
21933,25.0,-12.0,12.0,597,471,552,31
21967,25.0,-12.0,12.0,597,471,552,32
22000,25.0,-12.0,12.0,597,471,552,34
22033,25.0,-12.0,12.0,597,471,552,35
22067,25.0,-12.0,12.0,597,471,552,37
22100,25.0,-12.0,12.0,597,471,552,38
22133,25.0,-12.0,12.0,597,471,552,40
22167,25.0,-12.0,12.0,597,471,552,41
22200,25.0,-12.0,12.0,597,471,552,43
22233,25.0,-12.0,12.0,597,471,552,45
22267,25.0,-12.0,12.0,597,471,552,47
22300,25.0,-12.0,12.0,597,471,552,49
22333,25.0,-12.0,12.0,597,471,552,51
22367,25.0,-12.0,12.0,597,471,552,52
22400,25.0,-12.0,12.0,597,471,552,54
22433,25.0,-12.0,12.0,597,471,552,56
22467,25.0,-12.0,12.0,597,471,552,59
22500,25.0,-12.0,12.0,597,471,552,61
22533,25.0,-12.0,12.0,597,471,552,63
22567,25.0,-12.0,12.0,597,471,552,65
22600,25.0,-12.0,12.0,597,471,552,67
22633,25.0,-12.0,12.0,597,471,552,69
22667,25.0,-12.0,12.0,597,471,552,71
22700,25.0,-12.0,12.0,597,471,552,73
22733,25.0,-12.0,12.0,597,471,552,74
22767,25.0,-12.0,12.0,597,471,552,76
22800,25.0,-12.0,12.0,597,471,552,78
22833,25.0,-12.0,12.0,597,471,552,80
22867,25.0,-12.0,12.0,597,471,552,82
22900,25.0,-12.0,12.0,597,471,552,83
22933,25.0,-12.0,12.0,597,471,552,85
22967,25.0,-12.0,12.0,597,471,552,86
23000,25.0,-12.0,12.0,597,471,552,87
23033,25.0,-12.0,12.0,597,471,552,89
23067,25.0,-12.0,12.0,597,471,552,90
23100,25.0,-12.0,12.0,597,471,552,91
23133,25.0,-12.0,12.0,597,471,552,92
23167,25.0,-12.0,12.0,597,471,552,93
23200,25.0,-12.0,12.0,597,471,552,94
23233,25.0,-12.0,12.0,597,471,552,94
23267,25.0,-12.0,12.0,597,471,552,95
23300,25.0,-12.0,12.0,597,471,552,95
23333,25.0,-12.0,12.0,597,471,552,95
23367,25.0,-12.0,12.0,597,471,552,96
23400,25.0,-12.0,12.0,597,471,552,96
23433,25.0,-12.0,12.0,597,471,552,96
23467,25.0,-12.0,12.0,597,471,552,95
23500,25.0,-12.0,12.0,597,471,552,95
23533,25.0,-12.0,12.0,597,471,552,95
23567,25.0,-12.0,12.0,597,471,552,94
23600,25.0,-12.0,12.0,597,471,552,94
23633,25.0,-12.0,12.0,597,471,552,93
23667,25.0,-12.0,12.0,597,471,552,92
23700,25.0,-12.0,12.0,597,471,552,91
23733,25.0,-12.0,12.0,597,471,552,90
23767,25.0,-12.0,12.0,597,471,552,89
23800,25.0,-12.0,12.0,597,471,552,87
23833,25.0,-12.0,12.0,597,471,552,86
23867,25.0,-12.0,12.0,597,471,552,85
23900,25.0,-12.0,12.0,597,471,552,83
23933,25.0,-12.0,12.0,597,471,552,82
23967,25.0,-12.0,12.0,597,471,552,80
24000,25.0,-12.0,12.0,597,471,552,78
24033,25.0,-12.0,12.0,597,471,552,76
24067,25.0,-12.0,12.0,597,471,552,74
24100,25.0,-12.0,12.0,597,471,552,73
24133,25.0,-12.0,12.0,597,471,552,71
24167,25.0,-12.0,12.0,597,471,552,69
24200,25.0,-12.0,12.0,597,471,552,67
24233,25.0,-12.0,12.0,597,471,552,65
24267,25.0,-12.0,12.0,597,471,552,63
24300,25.0,-12.0,12.0,597,471,552,61
24333,25.0,-12.0,12.0,597,471,552,59
24367,25.0,-12.0,12.0,597,471,552,56
24400,25.0,-12.0,12.0,597,471,552,54
24433,25.0,-12.0,12.0,597,471,552,52
24467,25.0,-12.0,12.0,597,471,552,51
24500,25.0,-12.0,12.0,597,471,552,49
24533,25.0,-12.0,12.0,597,471,552,47
24567,25.0,-12.0,12.0,597,471,552,45
24600,25.0,-12.0,12.0,597,471,552,43
24633,25.0,-12.0,12.0,597,471,552,41
24667,25.0,-12.0,12.0,597,471,552,40
24700,25.0,-12.0,12.0,597,471,552,38
24733,25.0,-12.0,12.0,597,471,552,37
24767,25.0,-12.0,12.0,597,471,552,35
24800,25.0,-12.0,12.0,597,471,552,34
24833,25.0,-12.0,12.0,597,471,552,32
24867,25.0,-12.0,12.0,597,471,552,31
24900,25.0,-12.0,12.0,597,471,552,30
24933,25.0,-12.0,12.0,597,471,552,29
24967,25.0,-12.0,12.0,597,471,552,28
25000,25.0,-12.0,12.0,597,471,552,28
25033,25.0,-12.0,12.0,597,471,552,27
25067,25.0,-12.0,12.0,597,471,552,26
25100,25.0,-12.0,12.0,597,471,552,26
25133,25.0,-12.0,12.0,597,471,552,26
25167,25.0,-12.0,12.0,597,471,552,26
25200,25.0,-12.0,12.0,597,471,552,26
25233,25.0,-12.0,12.0,597,471,552,26
25267,25.0,-12.0,12.0,597,471,552,26
25300,25.0,-12.0,12.0,597,471,552,26
25333,25.0,-12.0,12.0,597,471,552,26
25367,25.0,-12.0,12.0,597,471,552,27
25400,25.0,-12.0,12.0,597,471,552,28
25433,25.0,-12.0,12.0,597,471,552,28
25467,25.0,-12.0,12.0,597,471,552,29
25500,25.0,-12.0,12.0,597,471,552,30
25533,25.0,-12.0,12.0,597,471,552,31
25567,25.0,-12.0,12.0,597,471,552,32
25600,25.0,-12.0,12.0,597,471,552,34
25633,25.0,-12.0,12.0,597,471,552,35
25667,25.0,-12.0,12.0,597,471,552,37
25700,25.0,-12.0,12.0,597,471,552,38
25733,25.0,-12.0,12.0,597,471,552,40
25767,25.0,-12.0,12.0,597,471,552,41
25800,25.0,-12.0,12.0,597,471,552,43
25833,25.0,-12.0,12.0,597,471,552,45
25867,25.0,-12.0,12.0,597,471,552,47
25900,25.0,-12.0,12.0,597,471,552,49
25933,25.0,-12.0,12.0,597,471,552,51
25967,25.0,-12.0,12.0,597,471,552,52
26000,25.0,-12.0,12.0,597,471,552,54
26033,25.0,-12.0,12.0,597,471,552,56
26067,25.0,-12.0,12.0,597,471,552,59
26100,25.0,-12.0,12.0,597,471,552,61
26133,25.0,-12.0,12.0,597,471,552,63
26167,25.0,-12.0,12.0,597,471,552,65
26200,25.0,-12.0,12.0,597,471,552,67
26233,25.0,-12.0,12.0,597,471,552,69
26267,25.0,-12.0,12.0,597,471,552,71
26300,25.0,-12.0,12.0,597,471,552,73
26333,25.0,-12.0,12.0,597,471,552,74
26367,25.0,-12.0,12.0,597,471,552,76
26400,25.0,-12.0,12.0,597,471,552,78
26433,25.0,-12.0,12.0,597,471,552,80
26467,25.0,-12.0,12.0,597,471,552,82
26500,25.0,-12.0,12.0,597,471,552,83
26533,25.0,-12.0,12.0,597,471,552,85
26567,25.0,-12.0,12.0,597,471,552,86
26600,25.0,-12.0,12.0,597,471,552,87
26633,25.0,-12.0,12.0,597,471,552,89
26667,25.0,-12.0,12.0,597,471,552,90
26700,25.0,-12.0,12.0,597,471,552,91
26733,25.0,-12.0,12.0,597,471,552,92
26767,25.0,-12.0,12.0,597,471,552,93
26800,25.0,-12.0,12.0,597,471,552,94
26833,25.0,-12.0,12.0,597,471,552,94
26867,25.0,-12.0,12.0,597,471,552,95
26900,25.0,-12.0,12.0,597,471,552,95
26933,25.0,-12.0,12.0,597,471,552,95
26967,25.0,-12.0,12.0,597,471,552,96
27000,25.0,-12.0,12.0,597,471,552,96
27033,25.0,-12.0,12.0,597,471,552,96
27067,25.0,-12.0,12.0,597,471,552,95
27100,25.0,-12.0,12.0,597,471,552,95
27133,25.0,-12.0,12.0,597,471,552,95
27167,25.0,-12.0,12.0,597,471,552,94
27200,25.0,-12.0,12.0,597,471,552,94
27233,25.0,-12.0,12.0,597,471,552,93
27267,25.0,-12.0,12.0,597,471,552,92
27300,25.0,-12.0,12.0,597,471,552,91
27333,25.0,-12.0,12.0,597,471,552,90
27367,25.0,-12.0,12.0,597,471,552,89
27400,25.0,-12.0,12.0,597,471,552,87
27433,25.0,-12.0,12.0,597,471,552,86
27467,25.0,-12.0,12.0,597,471,552,85
27500,25.0,-12.0,12.0,597,471,552,83
27533,25.0,-12.0,12.0,597,471,552,82
27567,25.0,-12.0,12.0,597,471,552,80
27600,25.0,-12.0,12.0,597,471,552,78
27633,25.0,-12.0,12.0,597,471,552,76
27667,25.0,-12.0,12.0,597,471,552,74
27700,25.0,-12.0,12.0,597,471,552,73
27733,25.0,-12.0,12.0,597,471,552,71
27767,25.0,-12.0,12.0,597,471,552,69
27800,25.0,-12.0,12.0,597,471,552,67
27833,25.0,-12.0,12.0,597,471,552,65
27867,25.0,-12.0,12.0,597,471,552,63
27900,25.0,-12.0,12.0,597,471,552,61
27933,25.0,-12.0,12.0,597,471,552,59
27967,25.0,-12.0,12.0,597,471,552,56
28000,25.0,-12.0,12.0,597,471,552,54
28033,25.0,-12.0,12.0,597,471,552,52
28067,25.0,-12.0,12.0,597,471,552,51
28100,25.0,-12.0,12.0,597,471,552,49
28133,25.0,-12.0,12.0,597,471,552,47
28167,25.0,-12.0,12.0,597,471,552,45
28200,25.0,-12.0,12.0,597,471,552,43
28233,25.0,-12.0,12.0,597,471,552,41
28267,25.0,-12.0,12.0,597,471,552,40
28300,25.0,-12.0,12.0,597,471,552,38
28333,25.0,-12.0,12.0,597,471,552,37
28367,25.0,-12.0,12.0,597,471,552,35
28400,25.0,-12.0,12.0,597,471,552,34
28433,25.0,-12.0,12.0,597,471,552,32
28467,25.0,-12.0,12.0,597,471,552,31
28500,25.0,-12.0,12.0,597,471,552,30
28533,25.0,-12.0,12.0,597,471,552,29
28567,25.0,-12.0,12.0,597,471,552,28
28600,25.0,-12.0,12.0,597,471,552,28
28633,25.0,-12.0,12.0,597,471,552,27
28667,25.0,-12.0,12.0,597,471,552,26
28700,25.0,-12.0,12.0,597,471,552,26
28733,25.0,-12.0,12.0,597,471,552,26
28767,25.0,-12.0,12.0,597,471,552,26
28800,25.0,-12.0,12.0,597,471,552,26
28833,25.0,-12.0,12.0,597,471,552,26
28867,25.0,-12.0,12.0,597,471,552,26
28900,25.0,-12.0,12.0,597,471,552,26
28933,25.0,-12.0,12.0,597,471,552,26
28967,25.0,-12.0,12.0,597,471,552,27
29000,25.0,-12.0,12.0,597,471,552,28
29033,25.0,-12.0,12.0,597,471,552,28
29067,25.0,-12.0,12.0,597,471,552,29
29100,25.0,-12.0,12.0,597,471,552,30
29133,25.0,-12.0,12.0,597,471,552,31
29167,25.0,-12.0,12.0,597,471,552,32
29200,25.0,-12.0,12.0,597,471,552,34
29233,25.0,-12.0,12.0,597,471,552,35
29267,25.0,-12.0,12.0,597,471,552,37
29300,25.0,-12.0,12.0,597,471,552,38
29333,25.0,-12.0,12.0,597,471,552,40
29367,25.0,-12.0,12.0,597,471,552,41
29400,25.0,-12.0,12.0,597,471,552,43
29433,25.0,-12.0,12.0,597,471,552,45
29467,25.0,-12.0,12.0,597,471,552,47
29500,25.0,-12.0,12.0,597,471,552,49
29533,25.0,-12.0,12.0,597,471,552,51
29567,25.0,-12.0,12.0,597,471,552,52
29600,25.0,-12.0,12.0,597,471,552,54
29633,25.0,-12.0,12.0,597,471,552,56
29667,25.0,-12.0,12.0,597,471,552,59
29700,25.0,-12.0,12.0,597,471,552,61
29733,25.0,-12.0,12.0,597,471,552,63
29767,25.0,-12.0,12.0,597,471,552,65
29800,25.0,-12.0,12.0,597,471,552,67
29833,25.0,-12.0,12.0,597,471,552,69
29867,25.0,-12.0,12.0,597,471,552,71
29900,25.0,-12.0,12.0,597,471,552,73
29933,25.0,-12.0,12.0,597,471,552,74
29967,25.0,-12.0,12.0,597,471,552,76
30000,25.0,-12.0,12.0,597,471,552,78
30033,25.0,-12.0,12.0,597,471,552,80
30067,25.0,-12.0,12.0,597,471,552,82
30100,25.0,-12.0,12.0,597,471,552,83
30133,25.0,-12.0,12.0,597,471,552,85
30167,25.0,-12.0,12.0,597,471,552,86
30200,25.0,-12.0,12.0,597,471,552,87
30233,25.0,-12.0,12.0,597,471,552,89
30267,25.0,-12.0,12.0,597,471,552,90
30300,25.0,-12.0,12.0,597,471,552,91
30333,25.0,-12.0,12.0,597,471,552,92
30367,25.0,-12.0,12.0,597,471,552,93
30400,25.0,-12.0,12.0,597,471,552,94
30433,25.0,-12.0,12.0,597,471,552,94
30467,25.0,-12.0,12.0,597,471,552,95
30500,25.0,-12.0,12.0,597,471,552,95
30533,25.0,-12.0,12.0,597,471,552,95
30567,25.0,-12.0,12.0,597,471,552,96
30600,25.0,-12.0,12.0,597,471,552,96
30633,25.0,-12.0,12.0,597,471,552,96
30667,25.0,-12.0,12.0,597,471,552,95
30700,25.0,-12.0,12.0,597,471,552,95
30733,25.0,-12.0,12.0,597,471,552,95
30767,25.0,-12.0,12.0,597,471,552,94
30800,25.0,-12.0,12.0,597,471,552,94
30833,25.0,-12.0,12.0,597,471,552,93
30867,25.0,-12.0,12.0,597,471,552,92
30900,25.0,-12.0,12.0,597,471,552,91
30933,25.0,-12.0,12.0,597,471,552,90
30967,25.0,-12.0,12.0,597,471,552,89
31000,25.0,-12.0,12.0,597,471,552,87
31033,25.0,-12.0,12.0,597,471,552,86
31067,25.0,-12.0,12.0,597,471,552,85
31100,25.0,-12.0,12.0,597,471,552,83
31133,25.0,-12.0,12.0,597,471,552,82
31167,25.0,-12.0,12.0,597,471,552,80
31200,25.0,-12.0,12.0,597,471,552,78
31233,25.0,-12.0,12.0,597,471,552,76
31267,25.0,-12.0,12.0,597,471,552,74
31300,25.0,-12.0,12.0,597,471,552,73
31333,25.0,-12.0,12.0,597,471,552,71
31367,25.0,-12.0,12.0,597,471,552,69
31400,25.0,-12.0,12.0,597,471,552,67
31433,25.0,-12.0,12.0,597,471,552,65
31467,25.0,-12.0,12.0,597,471,552,63
31500,25.0,-12.0,12.0,597,471,552,61
31533,25.0,-12.0,12.0,597,471,552,59
31567,25.0,-12.0,12.0,597,471,552,56
31600,25.0,-12.0,12.0,597,471,552,54
31633,25.0,-12.0,12.0,597,471,552,52
31667,25.0,-12.0,12.0,597,471,552,51
31700,25.0,-12.0,12.0,597,471,552,49
31733,25.0,-12.0,12.0,597,471,552,47
31767,25.0,-12.0,12.0,597,471,552,45
31800,25.0,-12.0,12.0,597,471,552,43
31833,25.0,-12.0,12.0,597,471,552,41
31867,25.0,-12.0,12.0,597,471,552,40
31900,25.0,-12.0,12.0,597,471,552,38
31933,25.0,-12.0,12.0,597,471,552,37
31967,25.0,-12.0,12.0,597,471,552,35
32000,25.0,-12.0,12.0,597,471,552,34
32033,25.0,-12.0,12.0,597,471,552,32
32067,25.0,-12.0,12.0,597,471,552,31
32100,25.0,-12.0,12.0,597,471,552,30
32133,25.0,-12.0,12.0,597,471,552,29
32167,25.0,-12.0,12.0,597,471,552,28
32200,25.0,-12.0,12.0,597,471,552,28
32233,25.0,-12.0,12.0,597,471,552,27
32267,25.0,-12.0,12.0,597,471,552,26
32300,25.0,-12.0,12.0,597,471,552,26
32333,25.0,-12.0,12.0,597,471,552,26
32367,25.0,-12.0,12.0,597,471,552,26
32400,25.0,-12.0,12.0,597,471,552,26
32433,25.0,-12.0,12.0,597,471,552,26
32467,25.0,-12.0,12.0,597,471,552,26
32500,25.0,-12.0,12.0,597,471,552,26
32533,25.0,-12.0,12.0,597,471,552,26
32567,25.0,-12.0,12.0,597,471,552,27
32600,25.0,-12.0,12.0,597,471,552,28
32633,25.0,-12.0,12.0,597,471,552,28
32667,25.0,-12.0,12.0,597,471,552,29
32700,25.0,-12.0,12.0,597,471,552,30
32733,25.0,-12.0,12.0,597,471,552,31
32767,25.0,-12.0,12.0,597,471,552,32
32800,25.0,-12.0,12.0,597,471,552,34
32833,25.0,-12.0,12.0,597,471,552,35
32867,25.0,-12.0,12.0,597,471,552,37
32900,25.0,-12.0,12.0,597,471,552,38
32933,25.0,-12.0,12.0,597,471,552,40
32967,25.0,-12.0,12.0,597,471,552,41
33000,25.0,-12.0,12.0,597,471,552,43
33033,25.0,-12.0,12.0,597,471,552,45
33067,25.0,-12.0,12.0,597,471,552,47
33100,25.0,-12.0,12.0,597,471,552,49
33133,25.0,-12.0,12.0,597,471,552,51
33167,25.0,-12.0,12.0,597,471,552,52
33200,25.0,-12.0,12.0,597,471,552,54
33233,25.0,-12.0,12.0,597,471,552,56
33267,25.0,-12.0,12.0,597,471,552,59
33300,25.0,-12.0,12.0,597,471,552,61
33333,25.0,-12.0,12.0,597,471,552,63
33367,25.0,-12.0,12.0,597,471,552,65
33400,25.0,-12.0,12.0,597,471,552,67
33433,25.0,-12.0,12.0,597,471,552,69
33467,25.0,-12.0,12.0,597,471,552,71
33500,25.0,-12.0,12.0,597,471,552,73
33533,25.0,-12.0,12.0,597,471,552,74
33567,25.0,-12.0,12.0,597,471,552,76
33600,25.0,-12.0,12.0,597,471,552,78
33633,25.0,-12.0,12.0,597,471,552,80
33667,25.0,-12.0,12.0,597,471,552,82
33700,25.0,-12.0,12.0,597,471,552,83
33733,25.0,-12.0,12.0,597,471,552,85
33767,25.0,-12.0,12.0,597,471,552,86
33800,25.0,-12.0,12.0,597,471,552,87
33833,25.0,-12.0,12.0,597,471,552,89
33867,25.0,-12.0,12.0,597,471,552,90
33900,25.0,-12.0,12.0,597,471,552,91
33933,25.0,-12.0,12.0,597,471,552,92
33967,25.0,-12.0,12.0,597,471,552,93
34000,25.0,-12.0,12.0,597,471,552,94
34033,25.0,-12.0,12.0,597,471,552,94
34067,25.0,-12.0,12.0,597,471,552,95
34100,25.0,-12.0,12.0,597,471,552,95
34133,25.0,-12.0,12.0,597,471,552,95
34167,25.0,-12.0,12.0,597,471,552,96
34200,25.0,-12.0,12.0,597,471,552,96
34233,25.0,-12.0,12.0,597,471,552,96
34267,25.0,-12.0,12.0,597,471,552,95
34300,25.0,-12.0,12.0,597,471,552,95
34333,25.0,-12.0,12.0,597,471,552,95
34367,25.0,-12.0,12.0,597,471,552,94
34400,25.0,-12.0,12.0,597,471,552,94
34433,25.0,-12.0,12.0,597,471,552,93
34467,25.0,-12.0,12.0,597,471,552,92
34500,25.0,-12.0,12.0,597,471,552,91
34533,25.0,-12.0,12.0,597,471,552,90
34567,25.0,-12.0,12.0,597,471,552,89
34600,25.0,-12.0,12.0,597,471,552,87
34633,25.0,-12.0,12.0,597,471,552,86
34667,25.0,-12.0,12.0,597,471,552,85
34700,25.0,-12.0,12.0,597,471,552,83
34733,25.0,-12.0,12.0,597,471,552,82
34767,25.0,-12.0,12.0,597,471,552,80
34800,25.0,-12.0,12.0,597,471,552,78
34833,25.0,-12.0,12.0,597,471,552,76
34867,25.0,-12.0,12.0,597,471,552,74
34900,25.0,-12.0,12.0,597,471,552,73
34933,25.0,-12.0,12.0,597,471,552,71
34967,25.0,-12.0,12.0,597,471,552,69
35000,25.0,-12.0,12.0,597,471,552,67
35033,25.0,-12.0,12.0,597,471,552,65
35067,25.0,-12.0,12.0,597,471,552,63
35100,25.0,-12.0,12.0,597,471,552,61
35133,25.0,-12.0,12.0,597,471,552,59
35167,25.0,-12.0,12.0,597,471,552,56
35200,25.0,-12.0,12.0,597,471,552,54
35233,25.0,-12.0,12.0,597,471,552,52
35267,25.0,-12.0,12.0,597,471,552,51
35300,25.0,-12.0,12.0,597,471,552,49
35333,25.0,-12.0,12.0,597,471,552,47
35367,25.0,-12.0,12.0,597,471,552,45
35400,25.0,-12.0,12.0,597,471,552,43
35433,25.0,-12.0,12.0,597,471,552,41
35467,25.0,-12.0,12.0,597,471,552,40
35500,25.0,-12.0,12.0,597,471,552,38
35533,25.0,-12.0,12.0,597,471,552,37
35567,25.0,-12.0,12.0,597,471,552,35
35600,25.0,-12.0,12.0,597,471,552,34
35633,25.0,-12.0,12.0,597,471,552,32
35667,25.0,-12.0,12.0,597,471,552,31
35700,25.0,-12.0,12.0,597,471,552,30
35733,25.0,-12.0,12.0,597,471,552,29
35767,25.0,-12.0,12.0,597,471,552,28
35800,25.0,-12.0,12.0,597,471,552,28
35833,25.0,-12.0,12.0,597,471,552,27
35867,25.0,-12.0,12.0,597,471,552,26
35900,25.0,-12.0,12.0,597,471,552,26
35933,25.0,-12.0,12.0,597,471,552,26
35967,25.0,-12.0,12.0,597,471,552,26
36000,25.0,-12.0,12.0,597,471,552,26
36033,25.0,-12.0,12.0,597,471,552,26
36067,25.0,-12.0,12.0,597,471,552,26
36100,25.0,-12.0,12.0,597,471,552,26
36133,25.0,-12.0,12.0,597,471,552,26
36167,25.0,-12.0,12.0,597,471,552,27
36200,25.0,-12.0,12.0,597,471,552,28
36233,25.0,-12.0,12.0,597,471,552,28
36267,25.0,-12.0,12.0,597,471,552,29
36300,25.0,-12.0,12.0,597,471,552,30
36333,25.0,-12.0,12.0,597,471,552,31
36367,25.0,-12.0,12.0,597,471,552,32
36400,25.0,-12.0,12.0,597,471,552,34
36433,25.0,-12.0,12.0,597,471,552,35
36467,25.0,-12.0,12.0,597,471,552,37
36500,25.0,-12.0,12.0,597,471,552,38
36533,25.0,-12.0,12.0,597,471,552,40
36567,25.0,-12.0,12.0,597,471,552,41
36600,25.0,-12.0,12.0,597,471,552,43
36633,25.0,-12.0,12.0,597,471,552,45
36667,25.0,-12.0,12.0,597,471,552,47
36700,25.0,-12.0,12.0,597,471,552,49
36733,25.0,-12.0,12.0,597,471,552,51
36767,25.0,-12.0,12.0,597,471,552,52
36800,25.0,-12.0,12.0,597,471,552,54
36833,25.0,-12.0,12.0,597,471,552,56
36867,25.0,-12.0,12.0,597,471,552,59
36900,25.0,-12.0,12.0,597,471,552,61
36933,25.0,-12.0,12.0,597,471,552,63
36967,25.0,-12.0,12.0,597,471,552,65
37000,25.0,-12.0,12.0,597,471,552,67
37033,25.0,-12.0,12.0,597,471,552,69
37067,25.0,-12.0,12.0,597,471,552,71
37100,25.0,-12.0,12.0,597,471,552,73
37133,25.0,-12.0,12.0,597,471,552,74
37167,25.0,-12.0,12.0,597,471,552,76
37200,25.0,-12.0,12.0,597,471,552,78
37233,25.0,-12.0,12.0,597,471,552,80
37267,25.0,-12.0,12.0,597,471,552,82
37300,25.0,-12.0,12.0,597,471,552,83
37333,25.0,-12.0,12.0,597,471,552,85
37367,25.0,-12.0,12.0,597,471,552,86
37400,25.0,-12.0,12.0,597,471,552,87
37433,25.0,-12.0,12.0,597,471,552,89
37467,25.0,-12.0,12.0,597,471,552,90
37500,25.0,-12.0,12.0,597,471,552,91
37533,25.0,-12.0,12.0,597,471,552,92
37567,25.0,-12.0,12.0,597,471,552,93
37600,25.0,-12.0,12.0,597,471,552,94
37633,25.0,-12.0,12.0,597,471,552,94
37667,25.0,-12.0,12.0,597,471,552,95
37700,25.0,-12.0,12.0,597,471,552,95
37733,25.0,-12.0,12.0,597,471,552,95
37767,25.0,-12.0,12.0,597,471,552,96
37800,25.0,-12.0,12.0,597,471,552,96
37833,25.0,-12.0,12.0,597,471,552,96
37867,25.0,-12.0,12.0,597,471,552,95
37900,25.0,-12.0,12.0,597,471,552,95
37933,25.0,-12.0,12.0,597,471,552,95
37967,25.0,-12.0,12.0,597,471,552,94
38000,25.0,-12.0,12.0,597,471,552,94
38033,25.0,-12.0,12.0,597,471,552,93
38067,25.0,-12.0,12.0,597,471,552,92
38100,25.0,-12.0,12.0,597,471,552,91
38133,25.0,-12.0,12.0,597,471,552,90
38167,25.0,-12.0,12.0,597,471,552,89
38200,25.0,-12.0,12.0,597,471,552,87
38233,25.0,-12.0,12.0,597,471,552,86
38267,25.0,-12.0,12.0,597,471,552,85
38300,25.0,-12.0,12.0,597,471,552,83
38333,25.0,-12.0,12.0,597,471,552,82
38367,25.0,-12.0,12.0,597,471,552,80
38400,25.0,-12.0,12.0,597,471,552,78
38433,25.0,-12.0,12.0,597,471,552,76
